,customer_id,tr_datetime,mcc_code,tr_type,amount,term_id,day
4692836,70665012,138 17:52:16,4829,2371,-35036.29,,138
4692840,70665012,139 10:38:43,4829,4071,-67.38,,139
4692841,70665012,139 10:38:37,4829,2371,-6737.75,,139
4692844,70665012,139 11:55:50,4829,4071,-662.55,,139
4692845,70665012,139 11:55:38,4829,2371,-66254.52,,139
4692846,70665012,139 12:42:00,4829,2371,-85344.8,,139
4692847,70665012,139 12:42:26,4829,4071,-853.45,,139
4692848,70665012,139 14:23:48,4814,1030,-26726.4,,139
4692850,70665012,139 18:50:20,4829,2370,-58393.81,,139
4692854,70665012,140 09:28:09,4829,4071,-336.89,,140
4692855,70665012,140 09:28:31,4829,2371,-33688.74,,140
4692856,70665012,140 09:33:42,4829,2371,-75979.33,,140
4692857,70665012,140 09:33:23,4829,4071,-759.79,,140
4692859,70665012,140 10:47:32,4814,1030,-4491.83,,140
4692861,70665012,140 12:25:16,4829,2370,-101066.21,,140
4692865,70665012,140 16:19:38,4829,4071,-449.18,,140
4692866,70665012,140 16:19:43,4829,2371,-44918.32,,140
4692869,70665012,141 09:36:48,4829,4071,-628.86,,141
4692870,70665012,141 09:36:35,4829,2371,-62885.64,,141
4692871,70665012,141 09:39:50,4829,4071,-471.64,,141
4692872,70665012,141 09:39:42,4829,2371,-47164.23,,141
4692873,70665012,141 10:02:14,4829,2370,-13475.49,,141
4692874,70665012,141 10:42:45,4829,4071,-212.24,,141
4692875,70665012,141 10:42:31,4829,2371,-21223.9,,141
4692876,70665012,141 11:02:45,4814,1030,-4491.83,,141
4692877,70665012,141 11:10:47,4829,4071,-829.87,,141
4692878,70665012,141 11:10:01,4829,2371,-82986.59,,141
4692879,70665012,141 12:40:33,4829,2371,-16058.3,,141
4692880,70665012,141 12:40:26,4829,4071,-160.58,,141
4692882,70665012,141 16:12:27,4829,2371,-29196.91,,141
4692883,70665012,141 16:12:01,4829,4071,-291.97,,141
4692885,70665012,141 16:52:49,4829,4071,-282.99,,141
4692886,70665012,141 16:52:27,4829,2371,-28298.54,,141
4692888,70665012,141 17:13:33,4829,2371,-44918.32,,141
4692889,70665012,141 17:13:32,4829,4071,-449.18,,141
4692890,70665012,141 19:31:58,4814,1030,-4491.83,,141
4692892,70665012,142 00:00:00,5411,1110,-11762.53,,142
4692898,70665012,142 09:56:44,4829,2371,-29646.09,,142
4692899,70665012,142 09:56:05,4829,4071,-296.46,,142
4692901,70665012,142 14:44:19,4829,2370,-233575.24,,142
4692902,70665012,142 15:05:10,4829,2370,-49410.15,,142
4692903,70665012,142 19:20:17,4814,1030,-6737.75,,142
4692905,70665012,142 20:38:06,4829,2370,-243906.45,,142
4692907,70665012,143 08:24:18,5499,1010,-4514.29,,143
4692909,70665012,143 09:41:09,4829,4071,-633.35,,143
4692910,70665012,143 09:41:18,4829,2371,-63334.82,,143
4692912,70665012,143 16:02:38,4829,2371,-80179.19,,143
4692913,70665012,143 16:02:43,4829,4071,-801.79,,143
4692914,70665012,143 16:12:08,4829,2371,-46265.86,,143
4692915,70665012,143 16:12:01,4829,4071,-462.66,,143
4692916,70665012,143 16:18:26,4829,2370,-26950.99,,143
4692918,70665012,143 18:06:04,4829,4071,-291.97,,143
4692919,70665012,143 18:06:07,4829,2371,-29196.91,,143
4692920,70665012,143 20:10:57,5411,1110,-11791.06,,143
4692925,70665012,144 11:28:47,4814,1030,-6737.75,,144
4692926,70665012,144 13:27:01,4829,4071,-287.48,,144
4692927,70665012,144 13:27:34,4829,2371,-28747.72,,144
4692930,70665012,144 15:02:39,4829,2371,-15047.64,,144
4692931,70665012,144 15:02:04,4829,4071,-150.48,,144
4692932,70665012,144 15:43:54,4829,2370,-8983.66,,144
4692933,70665012,144 16:36:11,4829,4071,-126.89,,144
4692934,70665012,144 16:36:31,4829,2371,-12689.42,,144
4692935,70665012,144 16:49:10,4829,2370,-17967.33,,144
4692936,70665012,144 18:49:26,4829,4071,-276.25,,144
4692937,70665012,144 18:49:28,4829,2371,-27624.76,,144
4692938,70665012,145 09:48:01,4829,2370,-11229.58,,145
4692939,70665012,145 10:47:31,4829,4071,-213.36,,145
4692940,70665012,145 10:47:51,4829,2371,-21336.2,,145
4692941,70665012,145 11:20:60,4814,1030,-4491.83,,145
4692943,70665012,145 13:30:26,4829,4071,-213.36,,145
4692944,70665012,145 13:30:23,4829,2371,-21336.2,,145
4692946,70665012,145 14:59:30,4829,2370,-134754.95,,145
4692950,70665012,145 21:16:13,4829,2370,-154968.19,,145
4692952,70665012,145 21:22:18,4829,2370,-168443.68,,145
4692954,70665012,146 09:41:42,4829,2371,-43570.77,,146
4692955,70665012,146 09:41:48,4829,4071,-435.71,,146
4692956,70665012,146 09:50:11,4829,2371,-29196.91,,146
4692957,70665012,146 09:50:44,4829,4071,-291.97,,146
4692959,70665012,146 10:41:11,4829,2371,-29196.91,,146
4692960,70665012,146 10:41:44,4829,4071,-291.97,,146
4692962,70665012,146 11:12:47,4829,2370,-62885.64,,146
4692964,70665012,146 11:13:53,4829,2370,-168443.68,,146
4692966,70665012,146 17:28:54,4829,2371,-34587.1,,146
4692967,70665012,146 17:28:50,4829,4071,-345.87,,146
4692968,70665012,146 17:59:53,4814,1030,-6737.75,,146
4692969,70665012,146 20:55:01,4829,2370,-11229.58,,146
4692971,70665012,147 00:00:00,5411,1110,-8242.51,,147
4692972,70665012,147 00:00:00,5541,1110,-22403.01,,147
4692973,70665012,147 10:14:02,4829,2371,-31442.82,,147
4692974,70665012,147 10:14:02,4829,4071,-314.43,,147
4692975,70665012,147 10:27:58,4814,1030,-6737.75,,147
4692976,70665012,147 10:34:32,4814,1030,-4491.83,,147
4692977,70665012,147 15:22:10,4814,1030,-2245.92,,147
4692981,70665012,148 09:51:58,4829,2371,-29196.91,,148
4692982,70665012,148 09:51:58,4829,4071,-291.97,,148
4692983,70665012,148 11:01:24,4829,2371,-30319.86,,148
4692984,70665012,148 11:01:45,4829,4071,-303.2,,148
4692985,70665012,148 11:19:13,4829,2370,-11229.58,,148
4692989,70665012,148 16:34:32,4829,2370,-247050.73,,148
4692990,70665012,148 18:08:53,4829,2371,-38629.75,,148
4692991,70665012,148 18:08:58,4829,4071,-386.3,,148
4692993,70665012,148 23:01:27,4829,2370,-179673.26,,148
4692996,70665012,149 15:03:02,4829,2371,-30319.86,,149
4692997,70665012,149 15:03:48,4829,4071,-303.2,,149
4693000,70665012,149 18:19:41,4829,2370,-26277.21,,149
4693001,70665012,149 18:50:56,4814,1030,-17967.33,,149
4693002,70665012,150 00:00:00,5411,1110,-178125.83,,150
4693005,70665012,150 10:07:48,4829,2370,-51656.06,,150
4693006,70665012,150 10:09:53,4829,2370,-69623.39,,150
4693008,70665012,150 10:32:21,4829,2370,-42672.4,,150
4693012,70665012,150 13:34:13,4829,2371,-34811.69,,150
4693013,70665012,150 13:34:38,4829,4071,-348.12,,150
4693014,70665012,150 15:43:30,4829,4071,-449.18,,150
4693015,70665012,150 15:43:20,4829,2371,-44918.32,,150
4693016,70665012,150 16:21:00,4829,2371,-28972.31,,150
4693017,70665012,150 16:21:42,4829,4071,-289.72,,150
4693019,70665012,150 16:23:13,4829,2370,-9657.44,,150
4693020,70665012,150 16:25:59,4829,2371,-59516.77,,150
4693021,70665012,150 16:25:58,4829,4071,-595.17,,150
4693022,70665012,150 16:41:56,4829,4071,-539.02,,150
4693023,70665012,150 16:41:06,4829,2371,-53901.98,,150
4693024,70665012,150 17:08:58,4829,2371,-14373.86,,150
4693025,70665012,150 17:08:27,4829,4071,-143.74,,150
4693026,70665012,151 00:00:00,5411,1110,-15384.52,,151
4693035,70665012,151 11:32:36,4829,2371,-44918.32,,151
4693036,70665012,151 11:32:27,4829,4071,-449.18,,151
4693037,70665012,151 11:44:36,4829,4071,-251.54,,151
4693038,70665012,151 11:44:51,4829,2371,-25154.26,,151
4693039,70665012,151 12:23:14,4829,2371,-69623.39,,151
4693040,70665012,151 12:23:26,4829,4071,-696.23,,151
4693042,70665012,151 12:48:25,4829,4071,-853.45,,151
4693043,70665012,151 12:48:16,4829,2371,-85344.8,,151
4693047,70665012,151 14:36:11,4829,2370,-142615.65,,151
4693048,70665012,151 14:40:47,4814,1030,-6737.75,,151
4693049,70665012,151 15:04:35,4814,1030,-4491.83,,151
4693053,70665012,151 15:26:53,4829,2370,-44918.32,,151
4693054,70665012,151 15:32:19,4829,2371,-66029.92,,151
4693055,70665012,151 15:32:04,4829,4071,-660.3,,151
4693058,70665012,151 16:56:58,4814,1030,-4491.83,,151
4693059,70665012,151 16:58:13,4814,1030,-4491.83,,151
4693060,70665012,151 17:05:28,4829,2371,-31442.82,,151
4693061,70665012,151 17:05:48,4829,4071,-314.43,,151
4693062,70665012,151 17:38:27,4829,2371,-60864.32,,151
4693063,70665012,151 17:38:47,4829,4071,-608.64,,151
4693064,70665012,151 19:47:45,4829,2370,-88713.67,,151
4693067,70665012,151 21:14:20,4829,2370,-80852.97,,151
4693068,70665012,151 21:18:32,4829,4071,-449.18,,151
4693069,70665012,151 21:18:35,4829,2371,-44918.32,,151
4693070,70665012,151 22:11:39,4829,4071,-390.79,,151
4693071,70665012,151 22:11:19,4829,2371,-39078.93,,151
4693075,70665012,152 08:15:27,4829,2371,-35710.06,,152
4693076,70665012,152 08:15:43,4829,4071,-357.1,,152
4693077,70665012,152 08:22:45,4829,2371,-34137.92,,152
4693078,70665012,152 08:22:41,4829,4071,-341.38,,152
4693079,70665012,152 09:04:44,4829,4071,-325.66,,152
4693080,70665012,152 09:04:24,4829,2371,-32565.78,,152
4693081,70665012,152 09:09:40,4829,4071,-427.85,,152
4693082,70665012,152 09:09:14,4829,2371,-42784.7,,152
4693083,70665012,152 09:48:13,4829,2371,-32565.78,,152
4693084,70665012,152 09:48:28,4829,4071,-325.66,,152
4693086,70665012,152 10:20:56,4829,4071,-662.55,,152
4693087,70665012,152 10:20:07,4829,2371,-66254.52,,152
4693088,70665012,152 10:36:49,4829,2370,-81975.93,,152
4693089,70665012,152 10:49:29,4829,2371,-97697.34,,152
4693090,70665012,152 10:49:39,4829,4071,-976.97,,152
4693091,70665012,152 10:56:03,4829,2370,-89836.63,,152
4693093,70665012,152 11:40:59,4829,2371,-46041.27,,152
4693094,70665012,152 11:40:08,4829,4071,-460.41,,152
4693097,70665012,152 17:26:14,4829,2370,-20213.24,,152
4693102,70665012,154 11:09:34,4829,4071,-475.01,,154
4693103,70665012,154 11:09:25,4829,2371,-47501.12,,154
4693104,70665012,154 11:12:10,4829,4071,-269.51,,154
4693105,70665012,154 11:12:24,4829,2371,-26950.99,,154
4693107,70665012,155 10:29:50,4814,1030,-4491.83,,155
4693108,70665012,155 11:34:13,4829,2371,-91184.18,,155
4693109,70665012,155 11:34:07,4829,4071,-911.84,,155
4693110,70665012,155 11:39:38,4829,2371,-19090.28,,155
4693111,70665012,155 11:39:08,4829,4071,-190.9,,155
4693113,70665012,155 13:14:48,4829,2371,-26726.4,,155
4693114,70665012,155 13:14:27,4829,4071,-267.26,,155
4693118,70665012,156 06:18:60,4829,2370,-13475.49,,156
4693119,70665012,156 06:20:46,4829,4071,-1836.04,,156
4693120,70665012,156 06:20:33,4829,2371,-183603.61,,156
4693121,70665012,156 09:29:57,4829,2370,-22459.16,,156
4693122,70665012,156 09:50:44,4829,2371,-16395.19,,156
4693123,70665012,156 09:50:06,4829,4071,-163.95,,156
4693124,70665012,156 09:53:34,4814,1030,-15721.41,,156
4693127,70665012,157 12:22:18,4829,4071,-397.53,,157
4693128,70665012,157 12:22:42,4829,2371,-39752.71,,157
4693129,70665012,157 13:53:30,5541,1110,-15155.44,,157
4693130,70665012,157 14:26:25,5411,1110,-36345.65,,157
4693131,70665012,157 21:39:33,4829,2371,-11229.58,,157
4693132,70665012,157 21:39:09,4829,4071,-112.3,,157
4693135,70665012,158 10:13:06,4829,2370,-19764.06,,158
4693136,70665012,158 10:18:28,4829,2370,-58393.81,,158
4693140,70665012,158 11:22:17,4829,4071,-332.4,,158
4693141,70665012,158 11:22:13,4829,2371,-33239.55,,158
4693143,70665012,158 11:38:17,4829,2370,-10331.21,,158
4693144,70665012,158 11:40:31,4829,4071,-199.89,,158
4693145,70665012,158 11:40:17,4829,2371,-19988.65,,158
4693147,70665012,158 14:35:17,4829,2371,-28747.72,,158
4693148,70665012,158 14:35:06,4829,4071,-287.48,,158
4693149,70665012,158 14:39:06,4829,2371,-15721.41,,158
4693150,70665012,158 14:39:50,4829,4071,-157.21,,158
4693151,70665012,158 15:00:42,4814,1030,-4941.01,,158
4693154,70665012,159 09:44:34,4814,1030,-4941.01,,159
4693155,70665012,159 10:20:05,4829,2371,-37731.38,,159
4693156,70665012,159 10:20:39,4829,4071,-377.31,,159
4693157,70665012,159 11:06:53,4829,4071,-565.97,,159
4693158,70665012,159 11:06:18,4829,2371,-56597.08,,159
4693160,70665012,159 12:40:33,4829,4071,-446.94,,159
4693161,70665012,159 12:40:10,4829,2371,-44693.72,,159
4693162,70665012,159 12:45:01,4814,1030,-4491.83,,159
4693163,70665012,159 13:38:31,4829,4071,-285.23,,159
4693164,70665012,159 13:38:45,4829,2371,-28523.13,,159
4693169,70665012,159 17:00:56,4814,1030,-30319.86,,159
4693171,70665012,159 17:07:07,4829,2370,-100617.03,,159
4693173,70665012,160 11:12:17,4829,4071,-11.23,,160
4693174,70665012,160 11:12:21,4829,2371,-1122.96,,160
4693175,70665012,160 11:34:43,4829,2371,-43570.77,,160
4693176,70665012,160 11:34:06,4829,4071,-435.71,,160
4693178,70665012,160 12:32:59,4829,4071,-839.97,,160
4693179,70665012,160 12:32:26,4829,2371,-83997.25,,160
4693180,70665012,160 12:44:57,4829,4071,-597.41,,160
4693181,70665012,160 12:44:15,4829,2371,-59741.36,,160
4693182,70665012,160 12:55:28,4829,2370,-61987.28,,160
4693184,70665012,160 12:59:29,4829,2370,-66750.86,,160
4693185,70665012,160 14:59:32,4829,4071,-285.23,,160
4693186,70665012,160 14:59:55,4829,2371,-28523.13,,160
4693189,70665012,161 09:27:07,4829,2370,-18416.51,,161
4693190,70665012,161 09:29:49,4814,1030,-24705.07,,161
4693193,70665012,161 13:29:34,4814,1030,-4491.83,,161
4693195,70665012,161 14:17:05,4829,4071,-561.48,,161
4693196,70665012,161 14:17:59,4829,2371,-56147.89,,161
4693197,70665012,161 15:00:25,4829,4071,-166.2,,161
4693198,70665012,161 15:00:44,4829,2371,-16619.78,,161
4693199,70665012,161 15:26:23,4829,2370,-44918.32,,161
4693200,70665012,161 16:26:06,4814,1030,-6737.75,,161
4693201,70665012,161 16:29:32,4829,2370,-11229.58,,161
4693203,70665012,161 16:57:04,4829,2371,-19314.88,,161
4693204,70665012,161 16:57:17,4829,4071,-193.15,,161
4693205,70665012,161 17:26:14,4829,2370,-11229.58,,161
4693208,70665012,162 02:50:32,4829,2371,-21336.2,,162
4693209,70665012,162 02:50:35,4829,4071,-213.36,,162
4693211,70665012,162 10:56:12,4829,2370,-8983.66,,162
4693212,70665012,162 11:37:17,4829,4071,-617.63,,162
4693213,70665012,162 11:37:59,4829,2371,-61762.68,,162
4693215,70665012,162 12:02:16,4829,4071,-260.53,,162
4693216,70665012,162 12:02:36,4829,2371,-26052.62,,162
4693220,70665012,162 14:01:07,4829,4071,-245.93,,162
4693221,70665012,162 14:01:48,4829,2371,-24592.78,,162
4693222,70665012,162 14:13:46,4814,1030,-6737.75,,162
4693223,70665012,162 15:31:57,4829,2370,-56147.89,,162
4693224,70665012,162 16:02:53,4829,2370,-40426.48,,162
4693225,70665012,162 16:37:50,4829,2371,-34362.51,,162
4693226,70665012,162 16:37:14,4829,4071,-343.63,,162
4693229,70665012,162 19:49:36,4829,4071,-606.4,,162
4693230,70665012,162 19:49:32,4829,2371,-60639.73,,162
4693232,70665012,163 09:59:50,4829,2371,-46041.27,,163
4693233,70665012,163 09:59:09,4829,4071,-460.41,,163
4693235,70665012,163 10:46:43,4829,2371,-26950.99,,163
4693236,70665012,163 10:46:04,4829,4071,-269.51,,163
4693237,70665012,163 10:48:36,4814,1030,-3256.58,,163
4693238,70665012,163 10:51:53,4829,2370,-147601.58,,163
4693241,70665012,163 23:15:36,4829,4071,-327.9,,163
4693242,70665012,163 23:15:01,4829,2371,-32790.37,,163
4693243,70665012,163 23:18:49,4814,1030,-20213.24,,163
4693245,70665012,164 09:32:15,4814,1030,-2245.92,,164
4693246,70665012,164 10:03:49,4829,2371,-44918.32,,164
4693247,70665012,164 10:03:16,4829,4071,-449.18,,164
4693250,70665012,164 13:57:60,4829,2370,-22459.16,,164
4693252,70665012,164 19:07:11,4829,4071,-577.2,,164
4693253,70665012,164 19:07:47,4829,2371,-57720.04,,164
4693258,70665012,165 00:00:00,5411,1110,-13610.25,,165
4693262,70665012,165 09:28:22,4829,2371,-30319.86,,165
4693263,70665012,165 09:28:52,4829,4071,-303.2,,165
4693264,70665012,165 09:45:56,4829,4071,-361.59,,165
4693265,70665012,165 09:45:39,4829,2371,-36159.24,,165
4693267,70665012,165 10:14:50,4829,4071,-134.75,,165
4693268,70665012,165 10:14:35,4829,2371,-13475.49,,165
4693269,70665012,165 10:16:48,4829,2371,-30319.86,,165
4693270,70665012,165 10:16:25,4829,4071,-303.2,,165
4693272,70665012,165 11:50:35,4829,2371,-21223.9,,165
4693273,70665012,165 11:50:31,4829,4071,-212.24,,165
4693276,70665012,165 15:26:53,4829,4071,-1459.85,,165
4693277,70665012,165 15:26:12,4829,2371,-145984.53,,165
4693278,70665012,165 15:29:14,4829,4071,-67.38,,165
4693279,70665012,165 15:29:01,4829,2371,-6737.75,,165
4693280,70665012,166 10:26:33,4829,2371,-16395.19,,166
4693281,70665012,166 10:26:16,4829,4071,-163.95,,166
4693285,70665012,167 10:32:41,4814,1030,-3368.87,,167
4693286,70665012,167 10:34:03,4814,1030,-2245.92,,167
4693287,70665012,167 10:37:51,4829,2371,-20213.24,,167
4693288,70665012,167 10:37:47,4829,4071,-202.13,,167
4693291,70665012,167 12:02:54,4814,1030,-4491.83,,167
4693293,70665012,167 12:42:52,4829,2370,-28972.31,,167
4693294,70665012,167 12:49:05,4829,2371,-14373.86,,167
4693295,70665012,167 12:49:03,4829,4071,-143.74,,167
4693296,70665012,167 13:31:36,4829,2371,-49410.15,,167
4693297,70665012,167 13:31:04,4829,4071,-494.1,,167
4693299,70665012,167 14:06:16,4829,2371,-25940.33,,167
4693300,70665012,167 14:06:40,4829,4071,-259.4,,167
4693301,70665012,167 14:22:54,4829,2370,-46041.27,,167
4693302,70665012,167 14:25:47,4829,2370,-11229.58,,167
4693303,70665012,167 14:44:36,4829,2371,-38180.57,,167
4693304,70665012,167 14:44:45,4829,4071,-381.81,,167
4693305,70665012,167 14:53:53,4829,2370,-28073.95,,167
4693309,70665012,168 10:59:48,4814,1030,-2245.92,,168
4693311,70665012,168 15:49:26,4829,2370,-12801.72,,168
4693314,70665012,169 00:00:00,5499,1110,-1706.9,,169
4693316,70665012,169 02:43:14,4829,2370,-134.75,,169
4693322,70665012,169 19:05:36,4829,2371,-84221.84,,169
4693323,70665012,169 19:05:40,4829,4071,-842.22,,169
4693324,70665012,169 19:08:15,4814,1030,-4491.83,,169
4693325,70665012,169 19:11:54,4814,1030,-4491.83,,169
4693327,70665012,170 01:07:47,4814,1030,-1302.63,,170
4693329,70665012,170 10:18:58,4814,1030,-4491.83,,170
4693330,70665012,170 10:40:35,4829,2371,-30319.86,,170
4693331,70665012,170 10:40:52,4829,4071,-303.2,,170
4693332,70665012,170 10:56:34,4829,2371,-27737.06,,170
4693333,70665012,170 10:56:08,4829,4071,-277.37,,170
4693334,70665012,170 11:13:24,4829,4071,-205.5,,170
4693335,70665012,170 11:13:42,4829,2371,-20550.13,,170
4693336,70665012,170 11:21:05,4829,2371,-22459.16,,170
4693337,70665012,170 11:21:51,4829,4071,-224.59,,170
4693339,70665012,170 12:44:12,4829,2370,-31442.82,,170
4693344,70665012,170 16:31:30,4829,4071,-265.02,,170
4693345,70665012,170 16:31:35,4829,2371,-26501.81,,170
4693346,70665012,170 16:43:01,4829,2370,-22459.16,,170
4693347,70665012,170 16:57:57,4814,1030,-31892.0,,170
4693348,70665012,170 17:54:11,4829,2370,-67377.47,,170
4693349,70665012,170 18:11:10,4814,1030,-2245.92,,170
4693350,70665012,170 18:31:12,4814,1030,-44918.32,,170
4693351,70665012,171 00:00:00,5411,1110,-7254.31,,171
4693352,70665012,171 01:23:03,4814,1030,-4491.83,,171
4693354,70665012,171 11:45:37,4814,1030,-4491.83,,171
4693355,70665012,171 12:05:16,4829,2370,-30881.34,,171
4693356,70665012,171 13:06:12,4814,1030,-22459.16,,171
4693358,70665012,171 14:41:27,4829,2371,-17068.96,,171
4693359,70665012,171 14:41:36,4829,4071,-170.69,,171
4693361,70665012,172 00:00:00,5411,1110,-55543.74,,172
4693362,70665012,172 00:00:00,5541,1110,-14823.04,,172
4693364,70665012,172 09:27:20,4829,4071,-213.36,,172
4693365,70665012,172 09:27:15,4829,2371,-21336.2,,172
4693366,70665012,172 10:47:41,4829,2371,-11903.35,,172
4693367,70665012,172 10:47:26,4829,4071,-119.03,,172
4693368,70665012,172 10:53:51,4829,2371,-11229.58,,172
4693369,70665012,172 10:53:02,4829,4071,-112.3,,172
4693372,70665012,172 13:13:25,4829,2371,-18528.81,,172
4693373,70665012,172 13:13:08,4829,4071,-185.29,,172
4693375,70665012,172 13:47:05,4829,2370,-44918.32,,172
4693376,70665012,172 16:44:29,4829,2371,-61762.68,,172
4693377,70665012,172 16:44:12,4829,4071,-617.63,,172
4693378,70665012,172 19:31:31,4814,1030,-2245.92,,172
4693381,70665012,173 10:01:58,4814,1030,-4491.83,,173
4693383,70665012,173 13:25:19,4829,4071,-314.43,,173
4693384,70665012,173 13:25:57,4829,2371,-31442.82,,173
4693388,70665012,173 15:10:34,5541,1010,-18697.25,,173
4693393,70665012,173 18:38:16,4829,4071,-231.33,,173
4693394,70665012,173 18:38:54,4829,2371,-23132.93,,173
4693395,70665012,173 20:59:58,4829,2370,-224591.58,,173
4693397,70665012,174 09:07:30,4814,1030,-4491.83,,174
4693398,70665012,174 09:16:49,4829,4071,-224.59,,174
4693399,70665012,174 09:16:50,4829,2371,-22459.16,,174
4693400,70665012,174 09:45:29,4829,2371,-54912.64,,174
4693401,70665012,174 09:45:56,4829,4071,-549.13,,174
4693402,70665012,174 09:59:10,4829,2371,-26950.99,,174
4693403,70665012,174 09:59:12,4829,4071,-269.51,,174
4693404,70665012,174 10:29:55,4829,2371,-53901.98,,174
4693405,70665012,174 10:29:26,4829,4071,-539.02,,174
4693406,70665012,174 12:11:07,4814,1030,-2245.92,,174
4693407,70665012,174 12:32:38,4829,2371,-29196.91,,174
4693408,70665012,174 12:32:13,4829,4071,-291.97,,174
4693409,70665012,174 13:14:26,4829,4071,-516.56,,174
4693410,70665012,174 13:14:26,4829,2371,-51656.06,,174
4693414,70665012,174 14:45:57,4829,2371,-24705.07,,174
4693415,70665012,174 14:45:49,4829,4071,-247.05,,174
4693418,70665012,174 20:39:35,4829,2371,-43795.36,,174
4693419,70665012,174 20:39:28,4829,4071,-437.95,,174
4693422,70665012,174 21:17:00,4829,4071,-145.98,,174
4693423,70665012,174 21:17:29,4829,2371,-14598.45,,174
4693428,70665012,175 09:23:19,4829,2370,-12352.54,,175
4693429,70665012,175 10:21:29,4814,1030,-4491.83,,175
4693430,70665012,175 10:22:48,4814,1030,-6737.75,,175
4693431,70665012,175 10:41:59,4829,2371,-106681.0,,175
4693432,70665012,175 10:41:28,4829,4071,-1066.81,,175
4693434,70665012,175 11:54:21,4829,2370,-42672.4,,175
4693435,70665012,175 12:04:00,4829,2371,-84671.02,,175
4693436,70665012,175 12:04:04,4829,4071,-846.71,,175
4693437,70665012,175 12:11:49,4829,2370,-41549.44,,175
4693438,70665012,175 12:52:42,4829,2371,-33688.74,,175
4693439,70665012,175 12:52:46,4829,4071,-336.89,,175
4693442,70665012,175 13:25:09,4829,4071,-570.46,,175
4693443,70665012,175 13:25:02,4829,2371,-57046.26,,175
4693446,70665012,175 14:13:29,4829,2370,-12352.54,,175
4693447,70665012,175 14:16:50,4829,2371,-28298.54,,175
4693448,70665012,175 14:16:54,4829,4071,-282.99,,175
4693449,70665012,175 14:37:18,4829,2370,-67377.47,,175
4693450,70665012,175 14:41:33,4829,4071,-168.44,,175
4693451,70665012,175 14:41:01,4829,2371,-16844.37,,175
4693454,70665012,175 16:29:28,4829,2371,-40089.6,,175
4693455,70665012,175 16:29:14,4829,4071,-400.9,,175
4693458,70665012,175 17:57:28,4829,2370,-67377.47,,175
4693459,70665012,175 18:02:34,4829,2370,-33688.74,,175
4693467,70665012,176 11:55:12,4829,2371,-37955.98,,176
4693468,70665012,176 11:55:19,4829,4071,-379.56,,176
4693469,70665012,176 11:59:26,4829,2371,-22571.45,,176
4693470,70665012,176 11:59:41,4829,4071,-225.71,,176
4693471,70665012,176 12:24:27,4829,2371,-35934.65,,176
4693472,70665012,176 12:24:46,4829,4071,-359.35,,176
4693473,70665012,176 12:26:09,4829,2371,-28073.95,,176
4693474,70665012,176 12:26:56,4829,4071,-280.74,,176
4693475,70665012,176 12:29:09,4814,1030,-27849.36,,176
4693476,70665012,176 12:40:31,4829,4071,-145.98,,176
4693477,70665012,176 12:40:11,4829,2371,-14598.45,,176
4693478,70665012,176 12:43:45,4829,4071,-296.46,,176
4693479,70665012,176 12:43:11,4829,2371,-29646.09,,176
4693483,70665012,176 14:17:15,4814,1030,-4491.83,,176
4693484,70665012,176 15:06:57,4829,4071,-134.75,,176
4693485,70665012,176 15:06:04,4829,2371,-13475.49,,176
4693486,70665012,176 17:02:20,4829,2371,-154968.19,,176
4693487,70665012,176 17:02:54,4829,4071,-1549.68,,176
4693489,70665012,176 22:01:60,5541,1010,-18697.25,,176
4693490,70665012,177 10:16:05,4829,4071,-179.67,,177
4693491,70665012,177 10:16:09,4829,2371,-17967.33,,177
4693492,70665012,177 10:19:17,4829,4071,-240.31,,177
4693493,70665012,177 10:19:21,4829,2371,-24031.3,,177
4693494,70665012,177 10:37:41,4829,2370,-44918.32,,177
4693495,70665012,177 10:40:52,4814,1030,-23806.71,,177
4693497,70665012,177 11:29:56,4829,2371,-22459.16,,177
4693498,70665012,177 11:29:07,4829,4071,-224.59,,177
4693499,70665012,177 11:45:38,4829,4071,-233.58,,177
4693500,70665012,177 11:45:57,4829,2371,-23357.52,,177
4693501,70665012,177 13:32:25,4814,1030,-6737.75,,177
4693504,70665012,177 14:44:14,4814,1030,-50533.1,,177
4693510,70665012,178 10:02:36,4829,2370,-11229.58,,178
4693511,70665012,178 10:50:37,4829,2371,-46041.27,,178
4693512,70665012,178 10:50:42,4829,4071,-460.41,,178
4693513,70665012,178 10:57:13,4814,1030,-4491.83,,178
4693514,70665012,178 11:18:23,4829,4071,-240.31,,178
4693515,70665012,178 11:18:57,4829,2371,-24031.3,,178
4693517,70665012,178 16:07:09,4829,2371,-16844.37,,178
4693518,70665012,178 16:07:27,4829,4071,-168.44,,178
4693520,70665012,178 18:35:38,4829,4071,-449.18,,178
4693521,70665012,178 18:35:53,4829,2371,-44918.32,,178
4693523,70665012,178 19:19:04,4829,2370,-67377.47,,178
4693527,70665012,179 10:20:45,4829,2371,-41549.44,,179
4693528,70665012,179 10:20:41,4829,4071,-415.49,,179
4693529,70665012,179 11:13:14,4829,2371,-25828.03,,179
4693530,70665012,179 11:13:08,4829,4071,-258.28,,179
4693532,70665012,179 13:58:44,4814,1030,-4491.83,,179
4693533,70665012,179 14:32:31,4829,2371,-24368.19,,179
4693534,70665012,179 14:32:51,4829,4071,-243.68,,179
4693535,70665012,179 14:49:12,4829,2370,-14823.04,,179
4693537,70665012,179 15:49:20,4829,2371,-20662.43,,179
